GeneSymbol	GeneID	GI
Gm2016	100039042	gi|407262742
Rex2	100043034	gi|407262744
LOC101056689	101056689	gi|407262746
LOC101056614	101056614	gi|407262748
LOC101056661	101056661	gi|407262750
LOC101056348	101056348	gi|407262753
LOC100045226	100045226	gi|309267124
LOC100862445	100862445	gi|407262755
Cyp3a41a	53973	gi|407262757
LOC641240	641240	gi|407262759
LOC100038947	100038947	gi|407262761
Gm10499	69717	gi|94410964
Gm10499	69717	gi|309267153
Gm10499	69717	gi|309267158
Gm10499	69717	gi|407262763
LOC100039914	100039914	gi|377834710
Gm13154	433804	gi|407262768
LOC100503160	100503160	gi|309266714
Gm6917	628794	gi|309267035
LOC637516	637516	gi|407262770
LOC100862459	100862459	gi|407262772
LOC547349	547349	gi|377834670
H2-T18	15033	gi|377834672
Sly	382301	gi|407262775
LOC665918	665918	gi|149274149
Gm6195	620986	gi|82795390
Tcf24	100039596	gi|377834752
LOC101056100	101056100	gi|407262777
Gm6462	623924	gi|309267385
Vwa3b	70853	gi|309267400
Gm8210	666642	gi|94363330
LOC100861934	100861934	gi|377834760
Gm5528	433319	gi|51705076
LOC101055811	101055811	gi|407262784
LOC100505265	100505265	gi|407262786
Dnahc7c	100101919	gi|309267418
LOC101055993	101055993	gi|407262791
LOC101056017	101056017	gi|407262793
Gm11578	100042533	gi|309267442
A030005L19Rik	77922	gi|407262796
A030014E15Rik	77917	gi|407262798
Krtap28-10	621495	gi|407262801
Krtap28-13	71386	gi|82880761
Gm15433	100503433	gi|309267468
Gm2102	100039210	gi|309267459
A030003K21Rik	77913	gi|407262805
LOC101056250	101056250	gi|407262807
Gm2666	100040213	gi|149234190
Gm2427	100039794	gi|309271610
Gm19582	100503175	gi|309271622
LOC101055829	101055829	gi|407262811
Gm10193	100042023	gi|149234246
Gm7160	635504	gi|94363849
A530053M12Rik	442836	gi|407262814
Gm8618	667414	gi|94363969
LOC100503055	100503055	gi|407262820
LOC101056010	101056010	gi|407262823
Cfhr3	624286	gi|309271673
Cfhr3	624286	gi|407262826
Rgs21	624910	gi|149234326
Gm15583	100043240	gi|149234328
Gm15453	100043257	gi|407262829
3110040M04Rik	73176	gi|94364014
Gm5258	383538	gi|94363807
LOC101056167	101056167	gi|407262831
E030010N08Rik	381284	gi|149234198
Gm7889	666009	gi|407262833
Gm7133	634331	gi|149234214
Gm7135	634346	gi|407262835
Gm7241	638532	gi|407262839
Gm19497	100502999	gi|407262841
LOC101055725	101055725	gi|407262843
BC034090	207792	gi|94364025
Gm6177	620750	gi|82883044
LOC101055854	101055854	gi|407262848
Tma7-ps	100041098	gi|407262850
Gm16340	100504287	gi|407262852
Gm7897	666028	gi|94364531
LOC101055969	101055969	gi|407262855
Axdnd1	77352	gi|377834817
Gm7068	631584	gi|407262857
Dnahc14	240960	gi|377834821
Gm3837	100042424	gi|149247241
Gm3934	100042625	gi|149247503
Gm15867	100503471	gi|407262864
LOC101055813	101055813	gi|407262866
Gm3363	100041479	gi|407262871
Gm13194	381346	gi|149248853
LOC101055966	101055966	gi|407262875
LOC101055977	101055977	gi|407262877
C030048H21Rik	77481	gi|407262880
Gm14486	665635	gi|309267625
LOC101056240	101056240	gi|407262885
LOC101055699	101055699	gi|407262889
LOC101055716	101055716	gi|407262891
Gm2240	100039446	gi|309267615
Gm20071	100504116	gi|309267619
LOC101055740	101055740	gi|407262894
Hmcn2	665700	gi|377834844
LOC101055751	101055751	gi|407262896
Gm13570	667103	gi|94366975
LOC101055782	101055782	gi|407262899
LOC101055796	101055796	gi|407262902
A330043C09Rik	329430	gi|407262906
Rps6-ps4	667739	gi|94367038
Rps6-ps4	667739	gi|407262909
Gm13653	545423	gi|63487024
LOC101055930	101055930	gi|407262911
Gm13777	279067	gi|82886483
Gm13770	619941	gi|94367104
Dcdc5	329482	gi|377834870
LOC100862258	100862258	gi|407262920
Gm13981	241621	gi|20912377
LOC101056187	101056187	gi|407262924
H3f3c	625328	gi|82886797
LOC101056214	101056214	gi|407262927
Gm14059	670832	gi|149250091
A530010F05Rik	214394	gi|407262930
Gm355	241634	gi|407262932
Gm355	241634	gi|82886935
Gm19638	100503328	gi|407262935
Gm14147	381390	gi|38075170
Gm14149	100038513	gi|309267817
BC052486	228767	gi|407262937
Gm14277	100043882	gi|149250230
Gm14279	100046034	gi|309267842
Gm11449	383770	gi|149250242
Gm20267	100504524	gi|407262940
LOC101055924	101055924	gi|407262942
LOC100502777	100502777	gi|309267862
LOC101056015	101056015	gi|407262945
Gm14439	545487	gi|82887979
Gm13552	100038999	gi|407262947
LOC101056068	101056068	gi|407262949
LOC101056075	101056075	gi|407262951
Gm13637	383712	gi|63487010
LOC101056085	101056085	gi|407262953
Fsip2	241516	gi|309267696
Olfr1174-ps	546769	gi|309267707
Olfr1175-ps	546770	gi|309267709
2310047K21Rik	71928	gi|407262958
Gm13941	668802	gi|309267739
Gm15130	623270	gi|82886646
Olfr1285	545447	gi|309267741
Gm13931	668825	gi|309267745
Spnb5	640524	gi|407262961
Gm10766	545459	gi|407262963
Gm14025	668894	gi|94367241
LOC101055738	101055738	gi|407262965
LOC101055744	101055744	gi|407262967
Gm11686	100043534	gi|309267799
LOC101055765	101055765	gi|407262969
Gm14135	433483	gi|149250045
7530422B04Rik	228792	gi|407262972
LOC101055837	101055837	gi|407262974
Gm14217	668936	gi|309267832
LOC101055858	101055858	gi|407262976
Gm6103	619800	gi|82887849
LOC101055915	101055915	gi|407262980
Gm14407	635470	gi|82888947
LOC101055926	101055926	gi|407262988
LOC627901	627901	gi|407262990
2810410D24Rik	69254	gi|407262993
LOC101056205	101056205	gi|407262995
Gm15466	100504173	gi|309271724
Naaladl2	635702	gi|309272444
Gm6369	622921	gi|377834953
7530428D23Rik	319506	gi|407263000
2810416G20Rik	100040353	gi|407263002
Gm2136	100039282	gi|407263004
LOC101056032	101056032	gi|407263009
Gm10071	100040416	gi|149251177
Gm5709	435732	gi|309267922
Gm16527	669780	gi|149251179
Gm5848	545531	gi|63501063
Gm10705	100042355	gi|149251263
Gm6570	625281	gi|82890078
Gm5849	545541	gi|63501191
Lce1j	545547	gi|407263019
Gm4450	100043461	gi|309268003
Gm4450	100043461	gi|309268005
Gm4450	100043461	gi|149251417
Chi3l7	229687	gi|309268027
Chi3l7	229687	gi|407263024
Gm4392	100043364	gi|309268062
Gm567	229861	gi|407263029
Gm5858	545578	gi|82891888
4921539H07Rik	78256	gi|407263034
LOC100861784	100861784	gi|377834995
Wdr49	213248	gi|407263036
LOC101056241	101056241	gi|407263038
Etv3l	546801	gi|377834997
LOC100862636	100862636	gi|407263040
LOC101055651	101055651	gi|407263043
LOC101055657	101055657	gi|407263045
Dcst2	329702	gi|82890279
Flg	14246	gi|407263048
LOC101055747	101055747	gi|407263051
Amy2a1	100043207	gi|407263053
Gm9372	668809	gi|94369881
LOC101055776	101055776	gi|407263055
Gm16500	100039350	gi|149251944
LOC101055801	101055801	gi|407263057
Adh6b	100417514	gi|407263059
LOC101055809	101055809	gi|407263061
Gm4862	229879	gi|149251957
Gm15688	433658	gi|407263063
Gm11810	100039478	gi|149252067
LOC101056168	101056168	gi|407263067
LOC101056212	101056212	gi|407263069
LOC100043920	100043920	gi|309273263
LOC100862261	100862261	gi|377835074
LOC101055653	101055653	gi|407263074
LOC100861909	100861909	gi|377835020
LOC100861909	100861909	gi|377835024
LOC101055795	101055795	gi|407263086
LOC101055822	101055822	gi|407263090
Gm11787	666513	gi|309268070
Cnbd1	435772	gi|407263098
1700025O08Rik	69984	gi|407263100
LOC636187	636187	gi|377835064
Gm12367	100504458	gi|309272748
Gm12407	100039789	gi|309272755
LOC101056144	101056144	gi|407263104
LOC100861618	100861618	gi|377835045
LOC100861647	100861647	gi|377835049
Gm2457	100039848	gi|149252267
Gm2564	100040035	gi|149252360
LOC101055654	101055654	gi|407263118
Gm12508	670211	gi|407263120
Gm12538	619973	gi|149252419
AI481877	100155	gi|309272110
LOC101055843	101055843	gi|407263122
Gm12689	100137011	gi|407263125
Tmem61	329909	gi|407263128
Gm12816	433745	gi|309268181
6430628N08Rik	76237	gi|407263132
Gm12952	433748	gi|82894656
LOC101056089	101056089	gi|407263134
Gm12666	68280	gi|407263138
Gm12693	100039252	gi|149252780
LOC101056215	101056215	gi|407263142
Gm12814	630887	gi|309268179
LOC101055647	101055647	gi|407263145
Gm8359	666914	gi|309268200
Gm12880	100504652	gi|309268202
LOC100862019	100862019	gi|377835091
Gm10573	666931	gi|309272112
LOC101055681	101055681	gi|407263147
Csmd2	329942	gi|407263149
Spocd1	622480	gi|407263151
Gm13213	545683	gi|63517178
D530049N12Rik	78723	gi|149253282
LOC100861620	100861620	gi|377835148
LOC100861620	100861620	gi|407263156
Gm13144	666574	gi|309268246
Gm13249	384081	gi|309272470
Gm13202	433806	gi|51709682
LOC101055946	101055946	gi|407263162
C030017K20Rik	100503428	gi|407263164
E230028L10Rik	242805	gi|309268270
LOC101056016	101056016	gi|407263167
LOC100861947	100861947	gi|377835119
9230110K08Rik	100041960	gi|407263169
LOC670059	670059	gi|377835128
LOC101055761	101055761	gi|407263173
Gm10354	100503549	gi|309268301
LOC100861702	100861702	gi|377835178
LOC100861755	100861755	gi|377835180
LOC100861755	100861755	gi|377835182
LOC100861621	100861621	gi|377835172
LOC100861621	100861621	gi|377835174
Speer4c	100502967	gi|309272493
Gm8539	667253	gi|94374315
LOC100862349	100862349	gi|377835162
LOC100862359	100862359	gi|377835164
LOC100862368	100862368	gi|377835166
LOC100862388	100862388	gi|377835168
Gm1979	100038949	gi|149253812
Gm5862	545739	gi|63527110
Gm7347	664804	gi|377835170
Gm7361	664837	gi|94374622
LOC101056070	101056070	gi|407263185
Gm6673	626390	gi|407263187
Gm17434	100503803	gi|309272502
LOC101056102	101056102	gi|407263189
E130116L18Rik	77870	gi|407263191
Gm17695	100504484	gi|309272480
LOC101056154	101056154	gi|407263193
Nkx1-1	672284	gi|149253843
Gm5553	433874	gi|82897342
Gm3364	100041481	gi|407263197
Gm7931	100503799	gi|309268322
Gm8069	666377	gi|94374770
LOC100862066	100862066	gi|377835202
Gm1043	381634	gi|94374702
Gm16223	433882	gi|407263202
Gm20033	100504048	gi|407263204
Tmem156	243025	gi|407263206
BC037156	494497	gi|407263214
Gm15682	100504174	gi|309272152
Gm16427	100040885	gi|149254032
Gm16427	100040885	gi|149254036
Gm7792	665802	gi|309272174
Gm7792	665802	gi|94374917
Gm7792	665802	gi|309272177
Gm16429	100040981	gi|149254044
Gm3106	100041032	gi|149254047
Gm3106	100041032	gi|149254051
Gm3147	100041115	gi|149254063
Gm3183	100041179	gi|149254076
Gm3183	100041179	gi|149254074
Gm3183	100041179	gi|149254078
Gm10424	100041264	gi|149254092
Gm7971	666187	gi|94374974
Gm3470	100041680	gi|149254122
4930522N08Rik	75094	gi|309272210
4930542N06Rik	75827	gi|407263220
Rps15a-ps5	100042335	gi|149254145
Rnf212	671564	gi|407263226
2310003L06Rik	74248	gi|94374891
Gm6346	622719	gi|82897869
Gm6351	622744	gi|82897873
Gm6502	624421	gi|377835205
Gm7682	665551	gi|94375933
Gm6509	624507	gi|94375938
Gm6523	624698	gi|82900352
Gm7942	666133	gi|94374959
Gm6468	624049	gi|94374968
Gm7963	666169	gi|94374971
Gm6348	622731	gi|82897871
Gm7982	666209	gi|94374978
Gm9484	670358	gi|407263233
LOC101055652	101055652	gi|407263235
LOC101055666	101055666	gi|407263237
LOC101055675	101055675	gi|407263239
Zfp33b	69623	gi|407263241
LOC101055802	101055802	gi|407263247
LOC101055885	101055885	gi|407263251
Gm5563	433945	gi|407263253
Wdr66	269701	gi|407263255
Gm6139	620248	gi|407263258
Gm6139	620248	gi|63531110
Gm4868	231736	gi|377835251
Gm10051	100039731	gi|149254610
Muc3	666339	gi|407263262
A630081J09Rik	619309	gi|377835259
Gm4963	243302	gi|20846986
Smok3c	622486	gi|82899729
LOC101055939	101055939	gi|407263267
Zfp853	330230	gi|309271902
Rsph10b2	75136	gi|309272782
Rsph10b2	75136	gi|82899845
Gm5565	433961	gi|377835271
Gm5565	433961	gi|82899820
Gm6309	622306	gi|377835273
Gm6309	622306	gi|82899822
Gm15411	100039964	gi|407263274
Gm15411	100039964	gi|407263276
4930568B11Rik	75873	gi|407263278
LOC101056197	101056197	gi|407263280
Gm5566	433968	gi|82900057
LOC100862035	100862035	gi|377836949
6530409C15Rik	76224	gi|94377089
Gm9835	100040018	gi|309268396
LOC101056138	101056138	gi|407263283
Gm725	277899	gi|38083738
LOC100503966	100503966	gi|309268446
Sh2d6	71130	gi|83029226
Sh2d6	71130	gi|309268471
Gm5576	434050	gi|51712358
Gm9769	100043508	gi|407263288
Gm4604	100043718	gi|149255394
Gm8213	666648	gi|94378045
Gm7292	640370	gi|407263296
Gm6253	621705	gi|83029604
LOC101055658	101055658	gi|407263298
Gm8430	667035	gi|94378076
Gm10420	639606	gi|309268560
Gm10224	100043805	gi|149255418
LOC101055755	101055755	gi|407263303
Gm15854	667764	gi|377835308
LOC100502592	100502592	gi|309268592
LOC100861595	100861595	gi|407263306
LOC101055868	101055868	gi|407263308
Gm19902	100503800	gi|309268434
A930035D04Rik	320946	gi|407263310
Gm8239	666688	gi|407263312
Gm7144	634745	gi|309268462
4930597O21Rik	75373	gi|149255183
Gm19618	100503261	gi|309268500
LOC101056056	101056056	gi|407263314
LOC101056066	101056066	gi|407263316
Gm6749	627371	gi|149255259
Clec2j	677440	gi|407263318
Gm6590	625473	gi|407263320
Gm6600	625558	gi|407263322
LOC100862244	100862244	gi|407263324
LOC101056242	101056242	gi|407263326
Gm5724	435927	gi|149256029
Gm15448	100041146	gi|309268617
Gm15448	100041146	gi|309268619
Gm15448	100041146	gi|309268623
Gm15448	100041146	gi|309268621
LOC101055698	101055698	gi|407263331
Vmn2r37	22305	gi|407263333
Vmn2r37	22305	gi|407263335
Gm10302	100042688	gi|149256207
Gm10302	100042688	gi|149256209
D830036C21Rik	330479	gi|407263339
Gm5890	545926	gi|309268661
Gm10668	100043566	gi|149256596
Gm6882	628475	gi|309268664
Gm6176	620736	gi|82904067
Gm8653	667472	gi|309268667
Gm4557	100043625	gi|309268669
Gm1096	381959	gi|94380030
Gm1096	381959	gi|407263347
LOC101055998	101055998	gi|407263349
Gm10651	100043771	gi|377835347
C230062I16Rik	625421	gi|377835350
C230062I16Rik	625421	gi|407263352
Gm4883	233075	gi|20824630
Scgb2b6	100503242	gi|309268718
Scgb2b10	624584	gi|309268722
Scgb2b11	100043842	gi|149256699
Scgb2b12	668379	gi|94380144
Scgb1b12	668381	gi|94380146
LOC101056169	101056169	gi|407263357
Gm5058	270499	gi|25032837
Scgb2b15	624439	gi|309268729
Scgb2b15	624439	gi|407263359
Scgb2b15	624439	gi|149256703
Scgb2b17	668526	gi|309268732
Scgb2b17	668526	gi|407263361
Scgb2b17	668526	gi|149256705
Scgb2b18	100043856	gi|149256707
Scgb1b19	434676	gi|63556729
Scgb2b21	626970	gi|82905165
Gm10166	100043872	gi|407263363
Gm3189	100041186	gi|407263365
Nlrp4d	384752	gi|309268636
LOC101055841	101055841	gi|407263367
Gm5585	434123	gi|51762917
LOC100862151	100862151	gi|377835361
Gm5155	381852	gi|407263369
Exoc3l2	74463	gi|407263371
Gm4881	232974	gi|309268678
LOC101055953	101055953	gi|407263374
Ovol3	381867	gi|407263377
LOC101056002	101056002	gi|407263379
LOC100861685	100861685	gi|377835354
LOC101056026	101056026	gi|407263381
LOC101056039	101056039	gi|407263383
Gm9156	668411	gi|94380152
Wdr88	384605	gi|149256553
Gm6818	627975	gi|377835372
Gm6605	625594	gi|82904987
Gm4454	100043467	gi|377835374
LOC100861663	100861663	gi|377835377
LOC100861679	100861679	gi|377835379
LOC100861686	100861686	gi|377835381
Gm6833	628058	gi|377835385
Gm6851	628161	gi|82905251
Vsig10l	75690	gi|309268770
Mrgprb13	620137	gi|82906021
Gm19549	100503091	gi|407263388
Gm6415	623286	gi|82906344
Gm1988	100038967	gi|149257190
Gm6124	620018	gi|149257193
Gm6833	628058	gi|82905237
Gm9271	668618	gi|407263393
LOC100504965	100504965	gi|407263395
Gm2128	100039269	gi|149257212
Gm6866	628304	gi|94380358
Gm6871	628359	gi|407263397
Gm5593	434175	gi|51762951
Gm17768	100045125	gi|407263400
Gm2329	100039589	gi|377835402
Gm2511	100039946	gi|407263402
LOC101056178	101056178	gi|407263404
Slc6a16	381884	gi|377835404
LOC100862214	100862214	gi|377835406
Gm5331	384622	gi|94380436
LOC101055630	101055630	gi|407263407
Gm7546	665234	gi|309268817
Gm10294	100042880	gi|407263409
LOC101056204	101056204	gi|407263411
LOC100862134	100862134	gi|407263414
Gm15501	100040298	gi|149257598
LOC101055679	101055679	gi|407263417
Gm10603	100038497	gi|407263421
Gm15118	100503724	gi|309268906
Trim5	667823	gi|149257653
Gm4199	100043059	gi|149257714
Gm5600	434228	gi|407263430
B230311B06Rik	381914	gi|407263432
B230311B06Rik	381914	gi|407263434
Gm5737	436008	gi|309268960
LOC101056011	101056011	gi|407263437
Srcap	100043597	gi|309268993
Gm15483	100043695	gi|149257815
Gm6155	620480	gi|309268860
Gm8556	667284	gi|407263446
Olfr607	546989	gi|309268886
Trim30c	434219	gi|309268912
Gm4887	233637	gi|407263448
Olfr687	668035	gi|309268918
Gm4972	244189	gi|309268922
Olfr471	626674	gi|309268935
LOC101055734	101055734	gi|407263451
Dnahc3	381917	gi|309268955
Gm9234	668548	gi|407263453
Gm6314	622335	gi|82915954
Muc2	17831	gi|407263455
Muc2	17831	gi|377835479
LOC101055842	101055842	gi|407263458
LOC101055855	101055855	gi|407263460
LOC101055862	101055862	gi|407263462
Gm4553	100043617	gi|309269022
LOC101055881	101055881	gi|407263464
Gm5907	546036	gi|407263470
LOC101056086	101056086	gi|407263473
LOC101056094	101056094	gi|407263475
LOC101056104	101056104	gi|407263477
LOC101056128	101056128	gi|407263480
Gm9457	669393	gi|149258340
LOC101056153	101056153	gi|407263482
LOC101056177	101056177	gi|407263484
LOC101055820	101055820	gi|407263489
LOC101055849	101055849	gi|407263492
Gm10063	671641	gi|149258592
Gm5908	546052	gi|63572172
LOC101055986	101055986	gi|407263498
Gm4889	234159	gi|149258537
Gm19410	100502846	gi|377835501
Gm19410	100502846	gi|309269088
LOC101055869	101055869	gi|407263500
4930448N21Rik	384817	gi|407263505
Gm10015	100502680	gi|309269122
AA386476	546058	gi|407263509
2900073C17Rik	73020	gi|407263511
Gm9495	670593	gi|309269136
Gm7697	665578	gi|309269138
Yjefn3	234365	gi|94383627
Gm16486	637079	gi|149258880
C430049E01Rik	619297	gi|407263515
4930505O20Rik	74709	gi|309271783
LOC101055650	101055650	gi|407263518
2210011C24Rik	70134	gi|94383704
2210011C24Rik	70134	gi|309271792
2210011C24Rik	70134	gi|309271794
LOC101055733	101055733	gi|407263521
Gm6625	625801	gi|309271811
LOC101055810	101055810	gi|407263526
Ces1h	75704	gi|149259017
Gm15210	100042069	gi|377835587
Gm8841	667846	gi|94383782
Gm8842	667847	gi|94383784
Gm9564	672498	gi|407263533
Gm9564	672498	gi|407263535
Gm10620	100043053	gi|407263537
Gm6834	628061	gi|82918395
LOC101056072	101056072	gi|407263542
LOC101056077	101056077	gi|407263544
Gm6921	628847	gi|82918545
LOC100862012	100862012	gi|377835575
1700047G07Rik	73323	gi|407263547
LOC101056200	101056200	gi|407263549
Gm22	195209	gi|309271872
Gm3952	100042659	gi|309271886
LOC101055759	101055759	gi|407263554
LOC101055785	101055785	gi|407263556
LOC101055798	101055798	gi|407263558
LOC100862175	100862175	gi|407263560
9230113P08Rik	77908	gi|407263562
Gm3896	100042545	gi|407263564
Gm10177	100042561	gi|149259914
LOC100502818	100502818	gi|309269208
LOC101055971	101055971	gi|407263570
4930510E17Rik	74695	gi|309269216
LOC100503048	100503048	gi|407263572
Gm10910	100169871	gi|407263574
Gm1113	382069	gi|309269179
LOC101056044	101056044	gi|407263576
LOC100048185	100048185	gi|407263578
Gm9869	791387	gi|407263582
Gm10144	100041121	gi|149260047
Gm10634	100039674	gi|309269300
Gm5620	434428	gi|51765047
Ankdd1a	384945	gi|309269251
Gm7866	665964	gi|149260017
Gm7972	666190	gi|309269279
Gm2396	100039741	gi|309269302
Gm5161	382099	gi|63592914
Gm5621	434434	gi|82931053
BY080835	434436	gi|377835645
Cdhr4	69398	gi|377835652
LOC101056110	101056110	gi|407263595
Fbxw27	76998	gi|149260374
Fbxw27	76998	gi|407263597
Fbxw27	76998	gi|309269343
Fbxw27	76998	gi|149260376
Fbxw27	76998	gi|149260378
Fbxw27	76998	gi|309269346
Fbxw27	76998	gi|309269350
4921528I07Rik	77049	gi|94386585
Gm9385	668829	gi|407263600
Gm7628	665413	gi|94386570
Fbxw23	635668	gi|407263603
Zcwpw2	100039681	gi|407263605
LOC100861606	100861606	gi|407263609
LOC671650	671650	gi|377835665
Gm3213	100041224	gi|309269390
LOC101056021	101056021	gi|407263611
Gm20149	100504283	gi|309269418
LOC101056071	101056071	gi|407263613
Gm10145	100040961	gi|149260690
Gm5079	327749	gi|407263619
6530403G13Rik	76227	gi|407263621
LOC215866	215866	gi|407263623
Akd1	633979	gi|309269445
Gm6976	629461	gi|309269447
LOC100504180	100504180	gi|309269464
LOC101056131	101056131	gi|407263628
Tspear	252974	gi|407263631
Gm7137	634504	gi|149260985
Gm9736	77763	gi|149260975
Gm9508	670895	gi|149260933
